id,name,text,text_jp
$CHADL_QST_06_1400_0100_00_red,Red XIII,Hmm… It’s kinda sad.,う～ん　切ないなあ
$CHADL_QST_06_1400_0200_00_yfi,Yuffie,What is?,なにが？
$CHADL_QST_06_1400_0300_00_red,Red XIII,All the black-robed folks<br>have a similar scent.,黒マントの人たちは<br>みんな　似たようなニオイがするんだ
$CHADL_QST_06_1400_0400_00_cld,Cloud,Could be the mako’s effect.,魔晄の影響かもな
$CHADL_QST_06_1400_0500_00_red,Red XIII,Maybe. But<br>it’s a sadder scent than that.,そうかも　でも<br>それよりも　もっと悲しいニオイだよ
$CHADL_QST_06_1400_0600_00_red,Red XIII,"To me,<br>a scent’s a big part of someone’s identity.",オイラにとって<br>ニオイは　そのひとの大事な個性だよ
$CHADL_QST_06_1400_0610_00_red,Red XIII,It’s sad when they all blend together.,それがいっしょになっちゃうのは　悲しいな
$CHADL_QST_06_1400_0700_00_cld,Cloud,"Nanaki, what’s my scent like?",ナナキ　俺のニオイはどうだ？
$CHADL_QST_06_1400_0800_00_red,Red XIII,Cloud smells like Cloud.,クラウドは　クラウドのニオイだね
$CHADL_QST_06_1400_0900_00_yfi,Yuffie,What about me?,アタシは？
$CHADL_QST_06_1400_1000_00_red,Red XIII,…,…………
$CHADL_QST_06_1400_1100_00_yfi,Yuffie,Huh? What? Why’re you quiet all of a sudden!?,えっ　なに　なんで黙るの！
$CHADL_QST_06_1500_0100_00_yfi,Yuffie,Black robes~ Chasin’ after me~,黒マント～　追いかけ～るアタシ～
$CHADL_QST_06_1500_0110_00_yfi,Yuffie,Me chasin’ after~ Black~ Robes~,アタシ追いかける～　黒～マント～
$CHADL_QST_06_1500_0200_00_red,Red XIII,"Wow…<br>The black robes look hot, huh?",うわ～……<br>黒マント　暑そうだよね
$CHADL_QST_06_1500_0300_00_yfi,Yuffie,"Yeah, I’ve worn one before—<br>pretty toasty!",うん　着たことあるけど<br>けっこー暑いよ
$CHADL_QST_06_1500_0400_00_red,Red XIII,They walked through the desert in those?<br>That’s impressive.,そんな格好で<br>砂漠も歩いてきたんだよね　すごいね
$CHADL_QST_06_1500_0500_00_cld,Cloud,Plenty must’ve dropped out along the way.,脱落した者も多いはずだ
$CHADL_QST_06_1500_0600_00_red,Red XIII,"We saw a bunch before meeting Yuffie, right?",ユフィに会う前も　かなり見かけたよね
$CHADL_QST_06_1500_0700_00_yfi,Yuffie,"Oh yeah, I saw some in Midgar too!",そういえば　アタシもミッドガルで見たよ
$CHADL_QST_06_1500_0720_00_yfi,Yuffie,"Actually, the first one I met was like that.",というか　最初に会ったのがそうだったな
$CHADL_QST_06_1500_0800_00_cld,Cloud,My neighbor was one too.,俺の隣人もそうだったな
$CHADL_QST_06_1600_0100_00_yfi,Yuffie,Huh? What? What’s goin’ on?,えっ　なに　どういうこと？
$CHADL_QST_06_1600_0200_00_cld,Cloud,There’s a dock for submarines under the port.,港の下に潜水艦用のドックがある
$CHADL_QST_06_1600_0300_00_red,Red XIII,Is there Ancient Materia there?,そこにエンシェントマターがあるのかな
$CHADL_QST_06_1600_0400_00_yfi,Yuffie,What? You orderin’ us around now?,なに　アタシたちに命令してんの？
$CHADL_QST_06_1600_0500_00_cld,Cloud,We should be able to get into the dock from the seaside.,海側からドックの中に入れるはずだ
$CHADL_QST_06_1600_0600_00_chd,Chadley,Cloud-san!,クラウドさん！
$CHADL_QST_06_1600_0610_00_chd,Chadley,"If you’re crossing the sea, you’ll need the help<br>of a Sea Chocobo native to this region.",海を渡るなら　この地域に生息する<br>海チョコボの力が必要です
$CHADL_QST_06_1600_0700_00_chd,Chadley,They say a legendary Chocobo Sage lives<br>in a remote spot around here.,このあたりの人里離れた場所に<br>伝説のチョコボ仙人が住んでると言います
$CHADL_QST_06_1600_0800_00_chd,Chadley,Why not pay them a visit?,いちど　訪ねてみてはいかがでしょう
$CHADL_QST_06_1600_0900_00_red,Red XIII,We could probably get there on the Tiny Bronco.,シレナに乗れば行けそうだね
$CHADL_QST_06_1700_0100_00_yfi,Yuffie,"Whoa, they’re here too!",うわ　ここにもいる！
$CHADL_QST_06_1800_0110_00_mnt,Black-Cloaked Man,Ah… ah…!,ああ……あ……！
$CHADL_QST_06_1800_0200_00_red,Red XIII,No good!,ダメ！
$CHADL_QST_06_1900_0100_00_red,Red XIII,"Hey, Cloud.",ねえ　クラウド
$CHADL_QST_06_1900_0300_00_red,Red XIII,The black robes and Sephiroth aren’t unrelated.,黒マントとセフィロスは無関係じゃない
$CHADL_QST_06_1900_0400_00_red,Red XIII,"In fact, they’re deeply connected,<br>aren’t they?",それどころか　すっごく関係が深い<br>そうだよね？
$CHADL_QST_06_1900_0500_00_cld,Cloud,Probably.,だろうな
$CHADL_QST_06_1900_0600_00_yfi,Yuffie,They are?,そうなの？
$CHADL_QST_06_1900_0700_00_cld,Cloud,"Not hard proof, but<br>there’s a few reasons we should believe it.",証拠とまでは言わないが<br>そう信じるべき理由がいくつかある
$CHADL_QST_06_1900_0800_00_red,Red XIII,We need to end this quick—for their sake.,はやく終わらせてあげないとね　彼らのために
$CHADL_QST_06_1900_1000_00_chd,Chadley,"Oh, excuse me.",あっ　失礼しました
$CHADL_QST_06_1900_1100_00_chd,Chadley,"The black-robed folks started moving,<br>so I thought I’d let you know right away.",黒マントさんたちが動きはじめましたので<br>いちはやくお伝えしようかと
$CHADL_QST_06_1900_1200_00_cld,Cloud,Got it. Where do we go?,わかった　どこへ行けばいい？
$CHADL_QST_06_1900_1300_00_chd,Chadley,Right here!,はい　こちらです！
$CHADL_QST_06_2000_0100_00_yfi,Yuffie,There they are!,いたいた！
$CHADL_QST_06_2100_0100_00_mnt,Black-Cloaked Man,Ugh… aaaaah…!,う……ああああ……！
$CHADL_QST_06_2100_0200_00_red,Red XIII,Wait—something’s off.,待って　なにか変だよ
$CHADL_QST_06_2100_0400_00_red,Red XIII,Those are Hojo’s!,あいつら　宝条の！
$CHADL_QST_06_2100_0500_00_cld,Cloud,Here they come!,来るぞ！
$CHADL_QST_06_2200_0100_00_chd,Chadley,Why are Professor Hojo’s monsters…<br>No way.,宝条博士のモンスターが<br>どうして……まさか
$CHADL_QST_06_2200_0200_00_hjo,Hojo,"Well, well, all together again,<br>my beloved test subjects.",これはこれは　またおそろいで<br>我が愛しの実験体よ
$CHADL_QST_06_2200_0300_00_hjo,Hojo,And—,それと――
$CHADL_QST_06_2200_0400_00_hjo,Hojo,Chadley.,チャドリー
$CHADL_QST_06_2200_0410_00_hjo,Hojo,"Ah, model number CDA-6…<br>No, was it 7?",ああ　型式番号はＣＤＡ－６<br>いや……７だったかな？
$CHADL_QST_06_2200_0500_00_hjo,Hojo,"One, two, three, four, five, six…",いち　に　さん　し　ご　ろく……と
$CHADL_QST_06_2200_0600_00_hjo,Hojo,"Hm, it’s 7 after all.",ふむ　やはり７だ
$CHADL_QST_06_2200_0700_00_hjo,Hojo,I thought I hadn’t seen you—<br>did you break your control program?,見ないと思ったら<br>管理プログラムを解いたのか
$CHADL_QST_06_2200_0900_00_hjo,Hojo,"Fine, let me take a peek inside that head of yours,<br>Chadley?",いいぞ　頭の中を見せておくれ<br>チャドリー？
$CHADL_QST_06_2200_1100_00_cld,Cloud,What’s wrong?,どうした？
$CHADL_QST_06_2200_1200_00_chd,Chadley,No… it’s fine.,いえ……問題ありません
$CHADL_QST_06_2200_1300_00_yfi,Yuffie,Hey!,ねえ！
$CHADL_QST_06_2200_1390_00_chd,Chadley,The black-robed folks are on the move again.<br>Please keep tracking them.,黒マントさんたちが動きはじめました<br>引き続き　追跡をお願いします
$CHADL_QST_06_2200_1400_00_chd,Chadley,There’s a good chance more of Professor Hojo’s monsters<br>are out there too.,ほかにも　宝条博士のモンスターがいる<br>可能性が高いです
$CHADL_QST_06_2200_1500_00_chd,Chadley,"Everyone, please be extra careful.",みなさん　くれぐれも気をつけてください
$CHADL_QST_06_2300_0000_05_red,Red XIII,Huh…?,あれ……？
$CHADL_QST_06_2300_0100_00_red,Red XIII,The black robes—they’re gone.,黒マントたち　いなくなったね
$CHADL_QST_06_2300_0200_00_cld,Cloud,Either attacked by monsters or fused with ‘em.,モンスターに襲われたか　融合したか
$CHADL_QST_06_2300_0300_00_red,Red XIII,I can’t forgive this.,許せないよ
$CHADL_QST_06_2400_0100_00_yfi,Yuffie,Wonder what’s up there.,この上は　なんだろうね
$CHADL_QST_06_2400_0200_00_cld,Cloud,"Never been, but<br>there should be a lighthouse and related facilities.",行ったことはないが<br>灯台と関連する施設があるはずだ
$CHADL_QST_06_2400_0300_00_yfi,Yuffie,Any teahouses?,茶屋　あるかな？
$CHADL_QST_06_2400_0400_00_cld,Cloud,Teahouses?,茶屋？
$CHADL_QST_06_2400_0500_00_yfi,Yuffie,Huh? What? That weird?<br>They’re everywhere in Wutai!,えっ　なに　変？<br>ウータイじゃあたりまえにあるよ
$CHADL_QST_06_2400_0600_00_yfi,Yuffie,"Tea’s free-flowin’, but the snacks cost a fortune.",お茶は飲み放題だけど　お菓子が高いの
$CHADL_QST_06_2400_0700_00_cld,Cloud,"I see. Too bad, though—<br>probably not here.",そうか　でも残念だな<br>たぶん……ないだろう
$CHADL_QST_06_2400_0800_00_yfi,Yuffie,"No teahouse, huh~.",ないか～
$CHADL_QST_06_2600_0100_00_red,Red XIII,I’ll go in first and make sure it’s safe.,先に入って　安全を確認しておこう
$CHADL_QST_06_2800_0100_00_yfi,Yuffie,"Whoa, there’s one!",うわ　出た！
$CHADL_QST_06_2900_0100_00_mnt,Black-Cloaked Man,Ughhh…,ううう……
$CHADL_QST_06_2900_0200_00_yfi,Yuffie,Aren’t there more of ‘em now?,なんか　増えてない？
$CHADL_QST_06_2900_0300_00_brd,Black-Cloaked Man,Ah… ah…,ああ……あ……
$CHADL_QST_06_2900_0400_00_cld,Cloud,Broad?,ブロード？
$CHADL_QST_06_2900_0500_00_cld,Cloud,Hey… hang in there. Hey!,おい……しっかりしろ　おい！
$CHADL_QST_06_2900_0700_00_red,Red XIII,"That’s the guy who helped us in Kalm, right?",カームで助けてくれた人だよね
$CHADL_QST_06_2900_0800_00_yfi,Yuffie,Mako poisoning?,魔晄中毒？
$CHADL_QST_06_2900_0900_00_cld,Cloud,Not sure.,わからない
$CHADL_QST_06_2900_1000_00_cld,Cloud,Wait—he’s a former SOLDIER.,いや　元ソルジャーだ
$CHADL_QST_06_2900_1100_00_brd,Broad,They’re… calling…,呼んで……いる
$CHADL_QST_06_2900_1110_00_brd,Broad,I have… to go…,行かない　と……
$CHADL_QST_06_2900_1190_00_brd,Broad,Re… un… ion…,リ……ユニ……オン……
$CHADL_QST_06_2900_1200_00_brd,Broad,Let’s go…,行こう
$CHADL_QST_06_2900_1300_00_mnt,Black-Cloaked Man,Re… un… ion…,リ……ユニ……オン……
$CHADL_QST_06_2900_1400_00_yfi,Yuffie,Was he in Nibelheim too?,あの人も　ニブルヘイムにいたのかな
$CHADL_QST_06_2900_1500_00_red,Red XIII,Cloud?,クラウド？
$CHADL_QST_06_2900_1600_00_chd,Chadley,Cloud-san!,クラウドさん！
$CHADL_QST_06_2900_1610_00_chd,Chadley,The black-robed folks have started<br>an unprecedented large-scale movement.,黒マントのみなさんが<br>これまでにない大規模な移動を開始しました
$CHADL_QST_06_2900_1700_00_chd,Chadley,It looks like they’re heading for the coast.<br>Please investigate ASAP!,どうやら　海岸へと向かっているようです<br>至急　調査をお願いします
$CHADL_QST_06_2900_1800_00_cld,Cloud,Got it.,わかった
$CHADL_QST_06_2900_1900_00_cld,Cloud,Let’s go… We have to.,行こう……行かないと
$CHADL_QST_06_3000_0100_00_yfi,Yuffie,Whoa… What’re they doin’?,ちょっ……あれ　なにしてんの？
$CHADL_QST_06_3000_0200_00_cld,Cloud,They’re gonna cross the sea.,海を渡る気だ
$CHADL_QST_06_3000_0300_00_cld,Cloud,Hurry.,急ごう
$CHADL_QST_06_3100_0100_00_yfi,Yuffie,Ah…!,ああ……！
$CHADL_QST_06_3100_0200_00_red,Red XIII,Maybe they can make it.,あの人たちなら行けるのかも
$CHADL_QST_06_3100_0300_00_cld,Cloud,"Yeah, maybe they’re not human anymore.",ああ　もう人間ではないのかもな
$CHADL_QST_06_3100_0400_00_yfi,Yuffie,"But we’re gonna help ‘em, right?",でも　助けるんでしょ？
$CHADL_QST_06_3100_0500_00_cld,Cloud,That island. He’s over there.,あの島だ　あそこにいる
$CHADL_QST_06_3100_0600_00_yfi,Yuffie,Huh? How do you know?,えっ　なんでわかんの？
$CHADL_QST_06_3100_0700_00_cld,Cloud,Just a hunch.,勘としか言えない
$CHADL_QST_06_3100_0800_00_red,Red XIII,"Alright, let’s head to that island.",いいよ　あの島へ行ってみよう
$CHADL_QST_06_3200_0100_00_yfi,Yuffie,"Whoa, they’re gathering!",うわ　集まってる
$CHADL_QST_06_3300_0100_00_mnt,Black-Cloaked Man,Ugh… ah…,う……あ……
$CHADL_QST_06_3300_0200_00_red,Red XIII,Are they telling us to go that way?,あっちに行けってこと？
$CHADL_QST_06_3400_0100_00_yfi,Yuffie,What’re they—,なにして――
$CHADL_QST_06_3400_0200_00_mnt,Black-Cloaked Man,Ooooh…!,おおおお……！
$CHADL_QST_06_3400_0400_00_gil,Eccentric Swordsman,Whoa-whoa-whoa-whoa!,おっとっとっと！
$CHADL_QST_06_3400_0500_00_yfi,Yuffie,What’s going on?,どうなってんの？
$CHADL_QST_06_3400_0600_00_sep,Sephiroth,A lost soul from another realm?,異界の迷い人か
$CHADL_QST_06_3400_0700_00_sep,Sephiroth,I’ll leave it to you.,おまえにまかせよう
$CHADL_QST_06_3400_0800_00_gil,Eccentric Swordsman,"Dragging me out here, you insolent fool!",我を引きずり出すとは　この無礼者！
$CHADL_QST_06_3400_0900_00_gil,Eccentric Swordsman,"I’ll lop off that head of yours,<br>so kneel right there!",その首　叩き斬ってやるから<br>そこにひざまずけ！
$CHADL_QST_06_3500_0110_00_gil,Eccentric Swordsman,"Splendid, splendid! I’m getting fired up!",良きかな良きかな　興が乗ってきたわ！
$CHADL_QST_06_3500_0120_00_gil,Eccentric Swordsman,Wait… huh?,って……あら？
$CHADL_QST_06_3500_0310_00_gil,Eccentric Swordsman,What a shame. Is this it?,残念無念　これまでか
$CHADL_QST_06_3500_0400_00_sep,Sephiroth,"Find the Black Materia, Cloud.",黒マテリアを探せ　クラウド
$NIBLE_QST_01_0100_0100_00_grb,Billy,Huh? Cloud?,えっ　クラウド？
$NIBLE_QST_01_0100_0200_00_cld,Cloud,"Billy, what are you doing here?",グリングリン　ここでなにをしている？
$NIBLE_QST_01_0100_0300_00_grb,Billy,Well…,うん……
$NIBLE_QST_01_0100_0310_00_grb,Billy,"I was racing at the Gold Saucer,<br>but I’ve hit a bit of a slump.",ゴールドソーサーでレースに挑戦してたんだけど<br>ちょっと　スランプみたいで
$NIBLE_QST_01_0100_0400_00_grb,Billy,So I came here to train with chocobos.,チョコボ修行にきたんだ
$NIBLE_QST_01_0100_0500_00_yfi,Yuffie,Training? Here?,修行？　ここで？
$NIBLE_QST_01_0100_0600_00_grb,Billy,You don’t know?,知らないの？
$NIBLE_QST_01_0100_0610_00_grb,Billy,This place is the home of the legendary Chocobo Sage.<br>No one in the chocobo world doesn’t know him!,ここは　チョコボ界で知らない者はいない<br>伝説の人物　チョコボ仙人の家だよ
$NIBLE_QST_01_0100_0700_00_che,Chocobo Sage,Ho ho! Did someone call for me?,ほ～ほほ　ワシを呼んだかの
$NIBLE_QST_01_0100_0800_00_grb,Billy,"Are you alright, Sage!?",大丈夫ですか　仙人！
$NIBLE_QST_01_0100_0900_00_che,Chocobo Sage,"Phew, thought I was a goner there!",ふう　死ぬかと思ったぞい
$NIBLE_QST_01_0100_1000_00_che,Chocobo Sage,Who’s this oddball comin’<br>all the way out to a backwater like this?,こんなヘンピなところにやってくる<br>モノ好きは　だれかいの？
$NIBLE_QST_01_0100_1100_00_grb,Billy,This is Cloud.<br>He’s been helping out as a jockey at Grin Ranch.,彼は　クラウド<br>グリン牧場の騎手をしてもらってます
$NIBLE_QST_01_0100_1200_00_che,Chocobo Sage,Hmm.,ほ～ん
$NIBLE_QST_01_0100_1300_00_che,Chocobo Sage,"Well then, perfect timing.<br>You can lend a hand too, lad!",ふむ　ならちょーどええ<br>おまえさんも　手伝っていけ
$NIBLE_QST_01_0100_1400_00_grb,Billy,There’s this special chocobo race coming up soon<br>called the ‘Gold Cup.’,今度　『ゴールドカップ』っていう<br>特別なチョコボレースがあって
$NIBLE_QST_01_0100_1410_00_grb,Billy,I’m here to learn the secrets of chocobo raising<br>from the Sage so I can compete in it.,それに出場するために　仙人から<br>チョコボ育成の極意を教えてもらってるんだ
$NIBLE_QST_01_0100_1410_04_grb,Billy,Look!,ほら！
$NIBLE_QST_01_0100_1500_00_yfi,Yuffie,"Hey, aren’t you getting scammed here?",ねえ　だまされてるんじゃないの？
$NIBLE_QST_01_0100_1600_00_yfi,Yuffie,"He’s calling it ‘training,’<br>but he’s just gonna dump chores on you!",修行とか言いながら<br>身のまわりの世話を押しつけるつもりだよ
$NIBLE_QST_01_0100_1700_00_yfi,Yuffie,"Hey, what do you think?",ねえ　どう思う？
$NIBLE_QST_01_0100_1800_00_sys,NPC,What do you think of the Chocobo Sage?,チョコボ仙人を　どう思う？
$NIBLE_QST_01_0100_1900_00_sys,NPC,He’s obviously shady.,どう見ても怪しい
$NIBLE_QST_01_0100_2000_00_sys,NPC,Just an old geezer.,ただのじいさんだ
$NIBLE_QST_01_0100_2100_00_sys,NPC,He’s no ordinary man.,タダモノではない
$NIBLE_QST_01_0100_2200_00_yfi,Yuffie,Right~?,だよね～
$NIBLE_QST_01_0100_2300_00_yfi,Yuffie,You’d better quit while you’re ahead!,あんた　やめたほうがいいよ
$NIBLE_QST_01_0100_2400_00_grb,Billy,"Hmm, it’s true I’ve been stuck cleaning every day…",う～ん　たしかに毎日掃除ばかりだけど
$NIBLE_QST_01_0100_2500_00_yfi,Yuffie,"‘Just an old geezer’? More like<br>a suuuper ancient geezer, right?",ただのっていうか<br>ものすご～く　ジジイだよね
$NIBLE_QST_01_0100_2600_00_grb,Billy,Gramps Grin said he was already an old man<br>even when he was a kid.,グリンじいちゃんが子供のときには<br>すでに　じいさんだったって言ってた
$NIBLE_QST_01_0100_2700_00_yfi,Yuffie,Whaaat~?,ええ～？
$NIBLE_QST_01_0100_2800_00_grb,Billy,"You get it, Cloud!",さすがクラウド　わかってるね
$NIBLE_QST_01_0100_2900_00_grb,Billy,The Sage is the one who laid the foundation<br>for chocobo breeding theory.,仙人は　チョコボ育成理論の基礎を作った人で
$NIBLE_QST_01_0100_3000_00_grb,Billy,The chocobos we see everywhere today<br>were improved by him!,現在　一般的に広まっているチョコボは<br>仙人によって品種改良されたものなんだよ
$NIBLE_QST_01_0100_3100_00_che,Chocobo Sage,What’re ye whisperin’ about?<br>Yer hands have completely stopped movin’!,な～にを　コソコソと話しちょる<br>すっかり手が止まっとるの～
$NIBLE_QST_01_0100_3200_00_grb,Billy,Sorry!,すいません！
$NIBLE_QST_01_0100_3300_00_che,Chocobo Sage,Now then…,さて……
$NIBLE_QST_01_0100_3400_00_che,Chocobo Sage,"How’s about ye go fetch<br>me chocobo for me, lad?",おまえさんには<br>ワシのチョコボを迎えにいってもらおうかの
$NIBLE_QST_01_0100_3500_00_che,Chocobo Sage,It went off to play and hasn’t come back.,遊びにいったまま　帰ってこんのじゃ
$NIBLE_QST_01_0100_3600_00_cld,Cloud,Why me?,なぜ　俺が？
$NIBLE_QST_01_0100_3700_00_che,Chocobo Sage,Her name’s Sirena.<br>A sea chocobo that races over waves and commands water.,名前は　シレナ<br>波の上を駆け　水を操る海チョコボじゃ
$NIBLE_QST_01_0100_3800_00_che,Chocobo Sage,"She’s so ornery even I can’t handle her,<br>so ye’d best keep her in a good mood!",ワシでも手を焼くほど気難しいヤツだからな<br>せえぜえ　ご機嫌をとるこっちゃ
$NIBLE_QST_01_0100_3900_00_grb,Billy,"Cloud, sorry about this.<br>Please help out—for my sake!",クラウド　ごめん<br>ぼくのためだと思って　力を貸して
$NIBLE_QST_01_0100_4000_00_grb,Billy,"It should be a piece of cake for you, right, Cloud?",クラウドにとっては簡単なことだよね？
$NIBLE_QST_01_0100_4100_00_cld,Cloud,"If it’s a sea chocobo, I’ve already caught it.",海チョコボなら　もう捕まえた
$NIBLE_QST_01_0200_0100_00_che,Chocobo Sage,"My, my, ain’t it lively!<br>When’s the last time I had this many folks around?",いやはや　にぎやかじゃの～<br>こんなに人がおるのは　いつぶりじゃ？
$NIBLE_QST_01_0200_0200_00_che,Chocobo Sage,"There was a young’un livin’ here before,<br>but what was his name again?",まえにも若者が住みついとったが<br>はて　なんて名だったかの？
$NIBLE_QST_01_0200_0300_00_che,Chocobo Sage,"Wait now, didn’t I ask ye<br>to go catch that sea chocobo?",はて　おまえさんには<br>海チョコボの捕獲を頼んだはずじゃが？
$NIBLE_QST_01_0300_0100_00_grb,Billy,Sorry for dragging you into this.,なんか　巻き込んじゃってごめんね
$NIBLE_QST_01_0300_0200_00_grb,Billy,"Cloud, did you find the Sage’s sea chocobo?<br>Start by looking for tracks when hunting chocobos.",クラウド　仙人の海チョコボは見つかった？<br>チョコボ探しは　まず足跡からだよ
$NIBLE_QST_01_0400_0100_00_yfi,Yuffie,I can’t stand pompous masters<br>who think they’re all that!,アタシ　えらそうな師匠って<br>大キライなんだよね
$NIBLE_QST_01_0400_0110_00_yfi,Yuffie,"All talk,<br>but they never lift a finger themselves!",くちばっかりで<br>自分では動かないっしょ　あいつらって
$NIBLE_QST_01_0400_0200_00_yfi,Yuffie,And they never listen to us at all!<br>That’s why—,それに　アタシたちの声はぜんぜん聞かないの<br>そんなんだから――
$NIBLE_QST_01_0400_0300_00_cld,Cloud,Who’re you talking about?,誰のことだ
$NIBLE_QST_01_0400_0400_00_yfi,Yuffie,My old man!,アタシのオヤジ！
$NIBLE_QST_01_0400_0500_00_cld,Cloud,Hmph.,ふん
$NIBLE_QST_01_0400_0600_00_yfi,Yuffie,It’s not funny~!,笑い事じゃないんだよ～
$NIBLE_QST_01_0500_0100_00_yfi,Yuffie,"Hey, isn’t that<br>the Sage’s chocobo over there?",ねえ　仙人のチョコボ<br>あれじゃない？
$NIBLE_QST_01_0500_0200_00_cld,Cloud,"Sirena, right?",シレナだったな
$NIBLE_QST_01_0500_0300_00_yfi,Yuffie,"He said she’s got a tricky personality, so be careful!",気難しい性格だって言ってたし　慎重にね
$NIBLE_QST_01_0600_0100_00_ch6,Sirena,Kweh!,クエッ！
$NIBLE_QST_01_0600_0200_00_yfi,Yuffie,"And now, Cloud nails it,<br>capturing that notoriously tricky chocobo with ease!",いま　クラウド選手が<br>気難しいと言われるチョコボを難なく捕獲！
$NIBLE_QST_01_0600_0300_00_yfi,Yuffie,Way to go~! Woo!,すごいね～　いよっ！
$NIBLE_QST_01_0600_0400_00_yfi,Yuffie,"And now, Cloud finally manages<br>to catch that notoriously tricky chocobo.",いま　クラウド選手が<br>気難しいと言われるチョコボをやっとのことで捕獲
$NIBLE_QST_01_0600_0500_00_yfi,Yuffie,He barely saved face there~!,なんとか　メンツを保ちました～！
$NIBLE_QST_01_0600_0600_00_yfi,Yuffie,"Alright, let’s head back and report!",ほんじゃ　報告に戻りますか
$NIBLE_QST_01_0700_0100_00_grb,Billy,"Great, you caught Sirena!",よかった　シレナを捕まえたんだね
$NIBLE_QST_01_0700_0200_00_grb,Billy,The Sage has been waiting anxiously.,仙人が待ちわびてるよ
$NIBLE_QST_01_0800_0100_00_che,Chocobo Sage,"Oh, Sirena!",おお　シレナ！
$NIBLE_QST_01_0800_0200_00_che,Chocobo Sage,"Ye brought her back, lad.<br>Ye’ve got some real promise!",おまえさん　こいつを連れ帰るとは<br>なかなか見どころがある
$NIBLE_QST_01_0800_0300_00_che,Chocobo Sage,"Might be, uh,<br>what was it… huh?",ひょっとすると　ええと<br>あれじゃ……なんだ？
$NIBLE_QST_01_0800_0310_00_che,Chocobo Sage,Their names just won’t come to me!,あいつらの名前が出てこんわい！
$NIBLE_QST_01_0800_0400_00_che,Chocobo Sage,Guh~ So frustrating!,ぐう～　くやしい！
$NIBLE_QST_01_0800_0500_00_che,Chocobo Sage,"Ah, got it!<br>Sam and Ringrin!",ああ　思い出した<br>サムとリングリン！
$NIBLE_QST_01_0800_0600_00_grb,Billy,Huh?,えっ？
$NIBLE_QST_01_0800_0700_00_che,Chocobo Sage,"Me finest disciples, they were.",ワシの　最高の弟子たちじゃ
$NIBLE_QST_01_0800_0800_00_che,Chocobo Sage,"Cloud, ye might just be<br>a talent on par with those two!",クラウドよ　おまえさんは<br>ふたりと肩を並べるほどの逸材かもしれんぞ
$NIBLE_QST_01_0800_0900_00_grb,Billy,"Sage, please tell me!<br>Tell me about this Sam!",仙人　教えてください<br>そのサムのこと　教えてください！
$NIBLE_QST_01_0800_1000_00_che,Chocobo Sage,"Whoa, whoa, settle down!",やや　やめんか！
$NIBLE_QST_01_0800_1100_00_grb,Billy,"This Sam who was your disciple—<br>he’s Chocobo Sam from Midgar, right?",仙人の弟子だったサムは<br>ミッドガルの　チョコボ・サムですよね
$NIBLE_QST_01_0800_1200_00_che,Chocobo Sage,"S’pose so, but what of it?",そのはずだが　それがどうした
$NIBLE_QST_01_0800_1300_00_grb,Billy,Ringrin was my dad.<br>I’m Ringrin’s son!,リングリンは　ぼくの父です<br>ぼくは　リングリンの息子なんです
$NIBLE_QST_01_0800_1400_00_che,Chocobo Sage,"Well, I’ll be…",ほお……
$NIBLE_QST_01_0800_1500_00_che,Chocobo Sage,Sam and Ringrin—,サムとリングリンは
$NIBLE_QST_01_0800_1600_00_che,Chocobo Sage,"They were fine young lads,<br>overflowin’ with love and passion for chocobos.",チョコボ愛と情熱にあふれる<br>すばらしい青年たちじゃったの
$NIBLE_QST_01_0800_1610_00_che,Chocobo Sage,"Studied hard every day, they did!",毎日　熱心に勉強しておったわい
$NIBLE_QST_01_0800_1700_00_grb,Billy,That can’t be true!,そんなはずはありません！
$NIBLE_QST_01_0800_1800_00_grb,Billy,My dad and mom<br>died because Sam tricked them!,父さんと母さんは<br>サムにはめられて死んだんだ
$NIBLE_QST_01_0800_1900_00_grb,Billy,"Got ‘em hooked on gambling,<br>saddled with debt, and then—",ギャンブル漬けにされて<br>借金を背負わされて　それで――
$NIBLE_QST_01_0800_2000_00_che,Chocobo Sage,"Hmm, hard to believe…",ふ～む　信じられんのう
$NIBLE_QST_01_0800_2010_00_che,Chocobo Sage,"Could it be a different Sam,<br>not the same fella?",サムはサムでも<br>サム違いということはないのかの？
$NIBLE_QST_01_0800_2100_00_grb,Billy,There’s only one Sam in the chocobo world!,チョコボ業界にサムはひとりです！
$NIBLE_QST_01_0800_2200_00_grb,Billy,That’s why I’m entering the Gold Cup—<br>to crush Sam’s chocobo flat out,だからぼくは　ゴールドカップに出て<br>サムのチョコボをコテンパンに打ち負かして
$NIBLE_QST_01_0800_2210_00_grb,Billy,and take revenge for my dad and mom.<br>No matter what!,父さんと母さんの<br>カタキを取らなきゃダメなんだ　絶対に！
$NIBLE_QST_01_0800_2300_00_che,Chocobo Sage,"Well… that aside, then.",まあ……それはそれとして　じゃな
$NIBLE_QST_01_0800_2400_00_grb,Billy,Sage!,仙人！
$NIBLE_QST_01_0800_2500_00_che,Chocobo Sage,"Didn’t ye come here<br>to learn about chocobos, lad?",おまえさんは　チョコボのことを<br>学びに来たのではなかったのかのう
$NIBLE_QST_01_0800_2700_00_che,Chocobo Sage,Cloud.,クラウド
